the,match,phase,detail,notes,game_date,A,player_A,a,b,player_B,B,others
84,順位戦,C級2組,2回戦,,2025-07-10,☗,長谷部浩平,☆,★,村中秀史,☖,
84,順位戦,C級2組,2回戦,,2025-07-10,☗,阿部光瑠,☆,★,瀬川晶司,☖,
84,順位戦,C級2組,2回戦,,2025-07-10,☗,佐々木大地,☆,★,小山直希,☖,
84,順位戦,C級2組,2回戦,,2025-07-10,☗,黒沢怜生,☆,★,中村亮介,☖,
84,順位戦,C級2組,2回戦,,2025-07-10,☗,小山怜央,☆,★,佐藤慎一,☖,
84,順位戦,C級2組,2回戦,,2025-07-10,☗,阪口悟,☆,★,上村亘,☖,
84,順位戦,C級2組,2回戦,,2025-07-10,☗,折田翔吾,☆,★,牧野光則,☖,
84,順位戦,C級2組,2回戦,,2025-07-10,☗,齊藤優希,☆,★,横山友紀,☖,
84,順位戦,C級2組,2回戦,,2025-07-10,☗,狩山幹生,☆,★,日浦市郎,☖,
84,順位戦,C級2組,2回戦,,2025-07-10,☗,徳田拳士,★,☆,本田奎,☖,
84,順位戦,C級2組,2回戦,,2025-07-10,☗,高橋佑二郎,☆,★,今泉健司,☖,
84,順位戦,C級2組,2回戦,,2025-07-10,☗,吉池隆真,☆,★,齊藤裕也,☖,
75,NHK杯,本戦,2回戦,第1局,2025-07-10,☗,折田翔吾,★,☆,豊島将之,☖,2025-08-10
67,王位戦,予選,2組,1回戦,2025-07-11,☖,近藤正和,☆,★,堀口一史座,☗,
67,王位戦,予選,3組,1回戦,2025-07-11,☗,神谷広志,★,☆,島朗,☖,
67,王位戦,予選,3組,1回戦,2025-07-11,☖,所司和晴,☆,★,藤森哲也,☗,
51,棋王戦,挑戦者決定トーナメント,2回戦,,2025-07-11,☗,佐藤天彦,★,☆,千田翔太,☖,
38,竜王戦,6組,昇級者決定戦,4回戦,2025-07-14,☖,森下卓,☆,★,島本亮,☗,
67,王位戦,予選,8組,1回戦,2025-07-14,☗,西川和宏,☆,★,平藤眞吾,☖,
51,棋王戦,挑戦者決定トーナメント,2回戦,,2025-07-14,☖,糸谷哲郎,☆,★,小山直希,☗,
19,朝日杯,一次予選,4組,1回戦,2025-07-14,☗,井出隼平,☆,★,富岡英作,☖,
19,朝日杯,一次予選,4組,2回戦,2025-07-14,☖,飯塚祐紀,☆,★,井出隼平,☗,
19,朝日杯,一次予選,9組,2回戦,2025-07-14,☖,木村一基,★,☆,高見泰地,☗,
38,竜王戦,決勝トーナメント,準々決勝,,2025-07-15,☗,松尾歩,★,☆,石田直裕,☖,
38,竜王戦,4組,昇級者決定戦,3回戦,2025-07-15,☖,北島忠雄,☆,★,中村修,☗,
67,王位戦,予選,1組,1回戦,2025-07-15,☖,齊藤優希,☆,★,日浦市郎,☗,
67,王位戦,予選,6組,1回戦,2025-07-15,☖,石川優太,★,☆,森本才跳,☗,
67,王位戦,予選,7組,2回戦,2025-07-15,☖,出口若武,★,☆,村田顕弘,☗,
75,王将戦,二次予選,3組,1回戦,2025-07-15,☖,稲葉陽,☆,★,小山怜央,☗,
19,朝日杯,一次予選,3組,2回戦,2025-07-15,☗,阿久津主税,☆,★,真田圭一,☖,
19,朝日杯,一次予選,4組,2回戦,2025-07-15,☗,八代弥,☆,★,中村亮介,☖,
19,朝日杯,一次予選,7組,2回戦,2025-07-15,☖,三枚堂達也,★,☆,田中悠一,☗,
19,朝日杯,一次予選,10組,2回戦,2025-07-15,☖,高野智史,☆,★,片上大輔,☗,
67,王位戦,予選,1組,1回戦,2025-07-16,☗,松本佳介,☆,★,上村亘,☖,
67,王位戦,予選,6組,2回戦,2025-07-16,☖,狩山幹生,☆,★,山崎隆之,☗,
67,王位戦,予選,7組,1回戦,2025-07-16,☖,牧野光則,★,☆,藤原直哉,☗,
66,王位戦,七番勝負,第2局,,2025-07-16,☗,藤井聡太,☆,★,永瀬拓矢,☖,2025
19,朝日杯,一次予選,2組,2回戦,2025-07-16,☗,山本博志,☆,★,村中秀史,☖,
19,朝日杯,一次予選,5組,2回戦,2025-07-16,☗,渡辺和史,☆,★,窪田義行,☖,
19,朝日杯,一次予選,8組,2回戦,2025-07-16,☖,佐藤紳哉,★,☆,石井健太郎,☗,
19,朝日杯,一次予選,8組,2回戦,2025-07-16,☗,杉本和陽,★,☆,青嶋未来,☖,
19,朝日杯,一次予選,10組,2回戦,2025-07-16,☗,西尾明,☆,★,飯島栄治,☖,
38,竜王戦,5組,昇級者決定戦,3回戦,2025-07-17,☖,斎藤明日斗,★,☆,中村太地,☗,
38,竜王戦,5組,昇級者決定戦,4回戦,2025-07-17,☖,阿部隆,☆,★,星野良生,☗,
84,順位戦,A級,1回戦,,2025-07-17,☗,佐々木勇気,★,☆,渡辺明,☖,
67,王位戦,予選,4組,1回戦,2025-07-17,☗,長谷部浩平,★,☆,高橋佑二郎,☖,
67,王位戦,予選,5組,1回戦,2025-07-17,☖,高橋道雄,★,☆,小倉久史,☗,
67,王位戦,予選,7組,1回戦,2025-07-17,☖,南芳一,☆,★,長岡裕也,☗,
51,棋王戦,挑戦者決定トーナメント,2回戦,,2025-07-17,☗,高田明浩,★,☆,広瀬章人,☖,
19,朝日杯,一次予選,1組,2回戦,2025-07-17,☗,阿部健治郎,☆,★,門倉啓太,☖,
19,朝日杯,一次予選,3組,1回戦,2025-07-17,☖,岡崎洋,☆,★,島朗,☗,
19,朝日杯,一次予選,3組,2回戦,2025-07-17,☖,行方尚史,☆,★,岡崎洋,☗,
19,朝日杯,一次予選,6組,1回戦,2025-07-17,☗,塚田泰明,☆,★,高野秀行,☖,
19,朝日杯,一次予選,6組,2回戦,2025-07-17,☖,佐々木慎,★,☆,塚田泰明,☗,
19,朝日杯,一次予選,9組,1回戦,2025-07-17,☗,遠山雄亮,☆,★,勝又清和,☖,
19,朝日杯,一次予選,9組,2回戦,2025-07-17,☖,金井恒太,☆,★,遠山雄亮,☗,
19,朝日杯,一次予選,16組,1回戦,2025-07-17,☖,神崎健二,☆,★,浦野真彦,☗,
19,朝日杯,一次予選,16組,2回戦,2025-07-17,☗,杉本昌隆,☆,★,神崎健二,☖,
75,NHK杯,本戦,2回戦,第2局,2025-07-17,☗,中村太地,☆,★,丸山忠久,☖,2025-08-17
56,新人戦,トーナメント,3回戦,,2025-07-17,☗,山川泰熙,★,☆,徳田拳士,☖,
67,王位戦,予選,6組,1回戦,2025-07-18,☖,今泉健司,☆,★,山本真也,☗,
67,王位戦,予選,8組,1回戦,2025-07-18,☖,井田明宏,☆,★,竹内雄悟,☗,
51,棋王戦,挑戦者決定トーナメント,2回戦,,2025-07-18,☗,梶浦宏孝,★,☆,高見泰地,☖,
75,王将戦,二次予選,2組,1回戦,2025-07-18,☖,佐藤天彦,★,☆,大橋貴洸,☗,
19,朝日杯,一次予選,2組,2回戦,2025-07-18,☗,古田龍生アマ,★,☆,横山泰明,☖,
19,朝日杯,一次予選,5組,1回戦,2025-07-18,☖,所司和晴,★,☆,小山怜央,☗,
19,朝日杯,一次予選,5組,2回戦,2025-07-18,☗,岡部怜央,☆,★,小山怜央,☖,
19,朝日杯,一次予選,6組,2回戦,2025-07-18,☗,松尾歩,☆,★,佐藤秀司,☖,
19,朝日杯,一次予選,7組,1回戦,2025-07-18,☗,大平武洋,★,☆,田村康介,☖,
19,朝日杯,一次予選,7組,2回戦,2025-07-18,☗,伊藤真吾,☆,★,田村康介,☖,
33,銀河戦,本戦,Bブロック,10回戦,2025-07-18,☗,近藤誠也,★,☆,羽生善治,☖,2025-09-16
33,銀河戦,本戦,Bブロック,11回戦,2025-07-18,☗,羽生善治,☆,★,稲葉陽,☖,2025-10-14
56,新人戦,トーナメント,3回戦,,2025-07-18,☗,宮嶋健太,★,☆,藤本渚,☖,
33,銀河戦,本戦,Aブロック,10回戦,2025-07-19,☗,増田康宏,☆,★,澤田真吾,☖,2025-09-11
33,銀河戦,本戦,Aブロック,11回戦,2025-07-19,☗,伊藤匠,★,☆,増田康宏,☖,2025-10-09
19,朝日杯,一次予選,16組,1回戦,2025-07-21,☖,長岡裕也,☆,★,加藤桃子,☗,
19,朝日杯,一次予選,16組,2回戦,2025-07-21,☗,長岡裕也,☆,★,船江恒平,☖,
38,竜王戦,決勝トーナメント,準決勝,,2025-07-22,☖,永瀬拓矢,★,☆,佐々木勇気,☗,
38,竜王戦,決勝トーナメント,準決勝,,2025-07-22,☖,八代弥,★,☆,石田直裕,☗,
67,王位戦,予選,2組,1回戦,2025-07-22,☖,森下卓,★,☆,泉正樹,☗,
67,王位戦,予選,2組,1回戦,2025-07-22,☖,高野秀行,★,☆,吉池隆真,☗,
67,王位戦,予選,5組,2回戦,2025-07-22,☖,阿久津主税,☆,★,佐藤天彦,☗,
67,王位戦,予選,6組,2回戦,2025-07-22,☗,冨田誠也,★,☆,上野裕寿,☖,
67,王位戦,予選,8組,1回戦,2025-07-22,☗,齊藤裕也,★,☆,柵木幹太,☖,
97,棋聖戦,一次予選,ニ組,1回戦,2025-07-22,☗,谷合廣紀,★,☆,西尾明,☖,
97,棋聖戦,一次予選,ニ組,2回戦,2025-07-22,☗,西尾明,☆,★,中川大輔,☖,
33,銀河戦,本戦,Gブロック,10回戦,2025-07-22,☗,糸谷哲郎,☆,★,中村太地,☖,2025-10-02
33,銀河戦,本戦,Gブロック,11回戦,2025-07-22,☗,藤井聡太,☆,★,糸谷哲郎,☖,2025-10-30
67,王位戦,予選,1組,2回戦,2025-07-23,☗,門倉啓太,★,☆,青嶋未来,☖,
67,王位戦,予選,2組,2回戦,2025-07-23,☗,佐々木慎,★,☆,三枚堂達也,☖,
67,王位戦,予選,3組,2回戦,2025-07-23,☖,郷田真隆,★,☆,佐藤和俊,☗,
67,王位戦,予選,5組,1回戦,2025-07-23,☖,田村康介,☆,★,岡崎洋,☗,
67,王位戦,予選,6組,1回戦,2025-07-23,☖,折田翔吾,★,☆,横山友紀,☗,
51,棋王戦,挑戦者決定トーナメント,2回戦,,2025-07-23,☖,伊藤匠,☆,★,藤本渚,☗,
19,朝日杯,一次予選,8組,2回戦,2025-07-23,☖,齊藤優希,☆,★,先崎学,☗,
19,朝日杯,一次予選,11組,1回戦,2025-07-23,☗,島本亮,☆,★,山本真也,☖,
19,朝日杯,一次予選,11組,2回戦,2025-07-23,☗,古森悠太,☆,★,島本亮,☖,
33,銀河戦,本戦,Cブロック,10回戦,2025-07-23,☗,山崎隆之,☆,★,広瀬章人,☖,2025-09-18
33,銀河戦,本戦,Cブロック,11回戦,2025-07-23,☗,豊島将之,☆,★,山崎隆之,☖,2025-10-16
33,銀河戦,本戦,Hブロック,11回戦,2025-07-23,☗,丸山忠久,★,☆,千田翔太,☖,2025-11-04
84,順位戦,C級2組,3回戦,,2025-07-24,☗,高橋道雄,☆,★,北島忠雄,☖,
84,順位戦,C級2組,3回戦,,2025-07-24,☗,日浦市郎,★,☆,梶浦宏孝,☖,
84,順位戦,C級2組,3回戦,,2025-07-24,☗,瀬川晶司,☆,★,真田圭一,☖,
84,順位戦,C級2組,3回戦,,2025-07-24,☗,渡辺大夢,☆,★,伊藤真吾,☖,
84,順位戦,C級2組,3回戦,,2025-07-24,☗,高野智史,☆,★,藤森哲也,☖,
84,順位戦,C級2組,3回戦,,2025-07-24,☗,星野良生,☆,★,井出隼平,☖,
84,順位戦,C級2組,3回戦,,2025-07-24,☗,高橋佑二郎,☆,★,長谷部浩平,☖,
84,順位戦,C級2組,3回戦,,2025-07-24,☗,佐藤慎一,★,☆,遠山雄亮,☖,
84,順位戦,C級2組,3回戦,,2025-07-24,☗,今泉健司,★,☆,佐々木大地,☖,
84,順位戦,C級2組,3回戦,,2025-07-24,☗,徳田拳士,☆,★,阪口悟,☖,
84,順位戦,C級2組,3回戦,,2025-07-24,☗,小山怜央,☆,★,西川和宏,☖,
84,順位戦,C級2組,3回戦,,2025-07-24,☗,森本才跳,★,☆,黒沢怜生,☖,
67,王位戦,予選,7組,1回戦,2025-07-24,☗,脇謙二,★,☆,浦野真彦,☖,
19,朝日杯,一次予選,13組,1回戦,2025-07-24,☖,南芳一,★,☆,竹内雄悟,☗,
19,朝日杯,一次予選,13組,2回戦,2025-07-24,☖,久保利明,☆,★,竹内雄悟,☗,
19,朝日杯,一次予選,13組,2回戦,2025-07-24,☖,大石直嗣,☆,★,齊藤裕也,☗,
75,NHK杯,本戦,2回戦,第3局,2025-07-24,☗,佐々木勇気,☆,★,大石直嗣,☖,2025-08-24
38,竜王戦,挑戦者決定戦,三番勝負,第1局,2025-07-25,☖,佐々木勇気,☆,★,石田直裕,☗,
38,竜王戦,6組,昇級者決定戦,4回戦,2025-07-25,☗,宮嶋健太,☆,★,西田拓也,☖,
67,王位戦,予選,2組,1回戦,2025-07-25,☖,村中秀史,★,☆,本田奎,☗,
67,王位戦,予選,4組,1回戦,2025-07-25,☗,獺ヶ口笑保人,☆,★,富岡英作,☖,
67,王位戦,予選,4組,1回戦,2025-07-25,☖,田中悠一,★,☆,山川泰熙,☗,
67,王位戦,予選,5組,1回戦,2025-07-25,☗,佐藤秀司,★,☆,山本博志,☖,
67,王位戦,予選,7組,1回戦,2025-07-25,☗,神崎健二,★,☆,炭崎俊毅,☖,
67,王位戦,予選,8組,2回戦,2025-07-25,☖,宮本広志,☆,★,北浜健介,☗,
67,王位戦,予選,8組,2回戦,2025-07-25,☗,畠山鎮,★,☆,高田明浩,☖,
97,棋聖戦,一次予選,ハ組,準決勝,2025-07-25,☖,阿部健治郎,☆,★,中村亮介,☗,
75,王将戦,二次予選,2組,1回戦,2025-07-25,☗,谷川浩司,★,☆,石川優太,☖,
19,朝日杯,一次予選,10組,2回戦,2025-07-25,☗,戸辺誠,☆,★,中村修,☖,
33,銀河戦,本戦,Dブロック,10回戦,2025-07-25,☗,斎藤慎太郎,★,☆,三浦弘行,☖,2025-09-23
33,銀河戦,本戦,Dブロック,11回戦,2025-07-25,☗,渡辺明,☆,★,三浦弘行,☖,2025-10-21
46,JT杯,トーナメント,1回戦,第3局,2025-07-26,☗,広瀬章人,☆,★,豊島将之,☖,北海道大会
67,王位戦,予選,6組,1回戦,2025-07-28,☗,島本亮,☆,★,矢倉規広,☖,
67,王位戦,予選,7組,1回戦,2025-07-28,☗,福間香奈,☆,★,小林裕士,☖,
15,青流戦,トーナメント,2回戦,,2025-07-28,☗,祝井優希三段,★,☆,小山怜央,☖,
15,青流戦,トーナメント,3回戦,,2025-07-28,☗,小山怜央,★,☆,山口裕誠三段,☖,
15,青流戦,トーナメント,3回戦,,2025-07-28,☖,古井丈大三段,★,☆,高橋佑二郎,☗,
84,順位戦,C級1組,3回戦,,2025-07-29,☗,西田拓也,☆,★,先崎学,☖,
84,順位戦,C級1組,3回戦,,2025-07-29,☗,門倉啓太,☆,★,畠山鎮,☖,
84,順位戦,C級1組,3回戦,,2025-07-29,☗,岡部怜央,☆,★,飯塚祐紀,☖,
84,順位戦,C級1組,3回戦,,2025-07-29,☗,古森悠太,☆,★,西尾明,☖,
84,順位戦,C級1組,3回戦,,2025-07-29,☗,船江恒平,☆,★,高崎一生,☖,
84,順位戦,C級1組,3回戦,,2025-07-29,☗,井上慶太,☆,★,宮田敦史,☖,
84,順位戦,C級1組,3回戦,,2025-07-29,☗,中川大輔,★,☆,高田明浩,☖,
84,順位戦,C級1組,3回戦,,2025-07-29,☗,野月浩貴,★,☆,池永天志,☖,
84,順位戦,C級1組,3回戦,,2025-07-29,☗,村田顕弘,★,☆,三枚堂達也,☖,
84,順位戦,C級1組,3回戦,,2025-07-29,☗,宮本広志,☆,★,冨田誠也,☖,
84,順位戦,C級1組,3回戦,,2025-07-29,☗,黒田尭之,★,☆,上野裕寿,☖,
84,順位戦,C級1組,3回戦,,2025-07-29,☗,中村修,★,☆,都成竜馬,☖,
84,順位戦,C級1組,3回戦,,2025-07-29,☗,阿部隆,★,☆,片上大輔,☖,
84,順位戦,C級1組,3回戦,,2025-07-29,☗,杉本昌隆,☆,★,畠山成幸,☖,
84,順位戦,C級1組,3回戦,,2025-07-29,☗,出口若武,★,☆,飯島栄治,☖,
97,棋聖戦,一次予選,イ組,準決勝,2025-07-29,☖,高橋道雄,★,☆,真田圭一,☗,
84,順位戦,A級,2回戦,,2025-07-30,☗,千田翔太,☆,★,中村太地,☖,
84,順位戦,B級2組,3回戦,,2025-07-30,☗,屋敷伸之,☆,★,三浦弘行,☖,
84,順位戦,B級2組,3回戦,,2025-07-30,☗,丸山忠久,☆,★,郷田真隆,☖,
84,順位戦,B級2組,3回戦,,2025-07-30,☗,佐々木慎,★,☆,鈴木大介,☖,
84,順位戦,B級2組,3回戦,,2025-07-30,☗,木村一基,★,☆,斎藤明日斗,☖,
84,順位戦,B級2組,3回戦,,2025-07-30,☗,及川拓馬,★,☆,横山泰明,☖,
84,順位戦,B級2組,3回戦,,2025-07-30,☗,渡辺和史,★,☆,戸辺誠,☖,
84,順位戦,B級2組,3回戦,,2025-07-30,☗,谷川浩司,★,☆,松尾歩,☖,
84,順位戦,B級2組,3回戦,,2025-07-30,☗,北浜健介,★,☆,藤井猛,☖,
84,順位戦,B級2組,3回戦,,2025-07-30,☗,阿久津主税,☆,★,山崎隆之,☖,
84,順位戦,B級2組,3回戦,,2025-07-30,☗,古賀悠聖,☆,★,佐藤和俊,☖,
84,順位戦,B級2組,3回戦,,2025-07-30,☗,羽生善治,★,☆,藤本渚,☖,
84,順位戦,B級2組,3回戦,,2025-07-30,☗,久保利明,☆,★,深浦康市,☖,
84,順位戦,B級2組,3回戦,,2025-07-30,☗,行方尚史,★,☆,村山慈明,☖,
67,王位戦,予選,1組,1回戦,2025-07-30,☖,渡辺大夢,☆,★,豊川孝弘,☗,
67,王位戦,予選,4組,1回戦,2025-07-30,☖,大平武洋,★,☆,佐藤慎一,☗,
66,王位戦,七番勝負,第3局,,2025-07-30,☖,藤井聡太,☆,★,永瀬拓矢,☗,2025
84,順位戦,B級1組,3回戦,,2025-07-31,☗,大石直嗣,☆,★,佐藤康光,☖,
84,順位戦,B級1組,3回戦,,2025-07-31,☗,菅井竜也,★,☆,青嶋未来,☖,
84,順位戦,B級1組,3回戦,,2025-07-31,☗,高見泰地,★,☆,服部慎一郎,☖,
84,順位戦,B級1組,3回戦,,2025-07-31,☗,伊藤匠,☆,★,稲葉陽,☖,
84,順位戦,B級1組,3回戦,,2025-07-31,☗,斎藤慎太郎,★,☆,広瀬章人,☖,
84,順位戦,B級1組,3回戦,,2025-07-31,☗,澤田真吾,☆,★,石井健太郎,☖,
84,順位戦,C級2組,3回戦,,2025-07-31,☗,森下卓,★,☆,谷合廣紀,☖,
84,順位戦,C級2組,3回戦,,2025-07-31,☗,阿部光瑠,☆,★,佐藤秀司,☖,
84,順位戦,C級2組,3回戦,,2025-07-31,☗,窪田義行,☆,★,獺ヶ口笑保人,☖,
84,順位戦,C級2組,3回戦,,2025-07-31,☗,山本博志,☆,★,佐藤紳哉,☖,
84,順位戦,C級2組,3回戦,,2025-07-31,☗,中村亮介,☆,★,千葉幸生,☖,
84,順位戦,C級2組,3回戦,,2025-07-31,☗,石田直裕,☆,★,村中秀史,☖,
84,順位戦,C級2組,3回戦,,2025-07-31,☗,小山直希,★,☆,金井恒太,☖,
84,順位戦,C級2組,3回戦,,2025-07-31,☗,田中悠一,☆,★,狩山幹生,☖,千日手
84,順位戦,C級2組,3回戦,,2025-07-31,☗,齊藤優希,☆,★,本田奎,☖,
84,順位戦,C級2組,3回戦,,2025-07-31,☗,宮嶋健太,★,☆,吉池隆真,☖,
84,順位戦,C級2組,3回戦,,2025-07-31,☗,石川優太,★,☆,八代弥,☖,
84,順位戦,C級2組,3回戦,,2025-07-31,☗,牧野光則,☆,★,杉本和陽,☖,
84,順位戦,C級2組,3回戦,,2025-07-31,☗,炭崎俊毅,☆,★,上村亘,☖,
84,順位戦,C級2組,3回戦,,2025-07-31,☗,齊藤裕也,★,☆,横山友紀,☖,
84,順位戦,C級2組,3回戦,,2025-07-31,☗,折田翔吾,☆,★,田村康介,☖,
84,順位戦,C級2組,3回戦,,2025-07-31,☗,井田明宏,☆,★,山川泰熙,☖,
75,NHK杯,本戦,2回戦,第4局,2025-07-31,☗,大橋貴洸,☆,★,近藤誠也,☖,2025-08-31
38,竜王戦,6組,昇級者決定戦,4回戦,2025-08-01,☗,小山怜央,☆,★,近藤正和,☖,
11,叡王戦,九段戦予選,1回戦,Bブロック,2025-08-01,☗,富岡英作,★,☆,渡辺明,☖,
67,王位戦,予選,1組,1回戦,2025-08-01,☗,渡辺正和,★,☆,伊藤沙恵,☖,
67,王位戦,予選,3組,1回戦,2025-08-01,☗,遠山雄亮,★,☆,梶浦宏孝,☖,
67,王位戦,予選,8組,1回戦,2025-08-01,☗,徳田拳士,☆,★,安用寺孝功,☖,
97,棋聖戦,一次予選,ヘ組,1回戦,2025-08-01,☖,森本才跳,☆,★,福間香奈,☗,
97,棋聖戦,一次予選,ヘ組,2回戦,2025-08-01,☗,村田顕弘,☆,★,森本才跳,☖,
75,王将戦,二次予選,3組,準決勝,2025-08-01,☗,増田康宏,★,☆,佐々木勇気,☖,
19,朝日杯,一次予選,1組,2回戦,2025-08-01,☖,高橋佑二郎,☆,★,黒沢怜生,☗,
3,達人戦,予選,3組,1回戦,2025-08-01,☖,勝又清和,☆,★,所司和晴,☗,
46,JT杯,トーナメント,1回戦,第4局,2025-08-02,☖,佐藤天彦,☆,★,菅井竜也,☗,福岡大会
19,朝日杯,一次予選,3組,2回戦,2025-08-03,☖,伊藤誠悟アマ,☆,★,谷合廣紀,☗,
11,叡王戦,五段戦予選,2回戦,Aブロック,2025-08-04,☗,長谷部浩平,★,☆,山本博志,☖,
67,王位戦,予選,1組,1回戦,2025-08-04,☖,伊藤真吾,★,☆,中村亮介,☗,
51,棋王戦,挑戦者決定トーナメント,2回戦,,2025-08-04,☗,佐藤康光,★,☆,永瀬拓矢,☖,
19,朝日杯,一次予選,7組,2回戦,2025-08-04,☖,小山直希,☆,★,瀬川晶司,☗,
19,朝日杯,一次予選,11組,1回戦,2025-08-04,☗,渡辺正和,☆,★,豊川孝弘,☖,
19,朝日杯,一次予選,11組,2回戦,2025-08-04,☖,渡辺正和,★,☆,石田直裕,☗,
19,朝日杯,一次予選,15組,1回戦,2025-08-04,☖,小林裕士,★,☆,福間香奈,☗,
19,朝日杯,一次予選,15組,2回戦,2025-08-04,☗,福間香奈,★,☆,斎藤慎太郎,☖,
11,叡王戦,五段戦予選,2回戦,Aブロック,2025-08-05,☗,黒田尭之,☆,★,西田拓也,☖,
67,王位戦,予選,3組,2回戦,2025-08-05,☗,窪田義行,★,☆,藤井猛,☖,
67,王位戦,予選,5組,2回戦,2025-08-05,☗,千田翔太,★,☆,屋敷伸之,☖,
67,王位戦,予選,6組,2回戦,2025-08-05,☗,稲葉陽,☆,★,今泉健司,☖,
51,棋王戦,挑戦者決定トーナメント,2回戦,,2025-08-05,☖,大石直嗣,☆,★,渡辺明,☗,
19,朝日杯,一次予選,9組,1回戦,2025-08-05,☗,近藤正和,☆,★,藤森哲也,☖,
19,朝日杯,一次予選,9組,2回戦,2025-08-05,☖,近藤正和,★,☆,千葉幸生,☗,
19,朝日杯,一次予選,10組,1回戦,2025-08-05,☗,高橋道雄,☆,★,森下卓,☖,
19,朝日杯,一次予選,10組,2回戦,2025-08-05,☖,高橋道雄,★,☆,野月浩貴,☗,
56,新人戦,トーナメント,3回戦,,2025-08-05,☖,古賀悠聖,☆,★,森本才跳,☗,
11,叡王戦,八段戦予選,2回戦,Aブロック,2025-08-06,☖,菅井竜也,★,☆,村山慈明,☗,
11,叡王戦,八段戦予選,2回戦,Bブロック,2025-08-06,☖,神谷広志,★,☆,松尾歩,☗,
11,叡王戦,七段戦予選,1回戦,Aブロック,2025-08-06,☗,阿部健治郎,☆,★,松本佳介,☖,
11,叡王戦,六段戦予選,1回戦,Bブロック,2025-08-06,☖,高野智史,☆,★,金井恒太,☗,
11,叡王戦,五段戦予選,1回戦,Aブロック,2025-08-06,☖,上野裕寿,★,☆,冨田誠也,☗,
11,叡王戦,五段戦予選,2回戦,Aブロック,2025-08-06,☖,冨田誠也,★,☆,杉本和陽,☗,
67,王位戦,予選,3組,1回戦,2025-08-06,☖,佐藤紳哉,★,☆,阿部光瑠,☗,
67,王位戦,予選,3組,2回戦,2025-08-06,☖,所司和晴,★,☆,岡部怜央,☗,
67,王位戦,予選,5組,1回戦,2025-08-06,☗,井出隼平,★,☆,小山怜央,☖,
67,王位戦,予選,6組,2回戦,2025-08-06,☗,船江恒平,★,☆,畠山成幸,☖,
67,王位戦,予選,7組,2回戦,2025-08-06,☖,谷川浩司,☆,★,澤田真吾,☗,
67,王位戦,予選,8組,1回戦,2025-08-06,☗,村田智弘,☆,★,中田功,☖,
75,王将戦,二次予選,1組,準決勝,2025-08-06,☖,三枚堂達也,★,☆,広瀬章人,☗,
3,達人戦,予選,4組,準決勝,2025-08-06,☖,郷田真隆,☆,★,岡崎洋,☗,
15,青流戦,トーナメント,3回戦,,2025-08-06,☖,横山友紀,★,☆,永井大三段,☗,
15,青流戦,トーナメント,3回戦,,2025-08-06,☗,獺ヶ口笑保人,★,☆,吉池隆真,☖,
15,青流戦,トーナメント,準々決勝,,2025-08-06,☖,永井大三段,★,☆,吉池隆真,☗,
38,竜王戦,挑戦者決定戦,三番勝負,第2局,2025-08-07,☗,佐々木勇気,☆,★,石田直裕,☖,
38,竜王戦,5組,昇級者決定戦,4回戦,2025-08-07,☖,藤本渚,☆,★,阪口悟,☗,
11,叡王戦,九段戦予選,1回戦,Aブロック,2025-08-07,☗,阿部隆,★,☆,山崎隆之,☖,
11,叡王戦,九段戦予選,2回戦,Aブロック,2025-08-07,☖,山崎隆之,☆,★,南芳一,☗,
11,叡王戦,八段戦予選,2回戦,Aブロック,2025-08-07,☗,飯島栄治,★,☆,阿久津主税,☖,
11,叡王戦,七段戦予選,1回戦,Aブロック,2025-08-07,☗,青嶋未来,☆,★,村中秀史,☖,
11,叡王戦,七段戦予選,2回戦,Aブロック,2025-08-07,☗,梶浦宏孝,☆,★,青嶋未来,☖,
11,叡王戦,六段戦予選,1回戦,Aブロック,2025-08-07,☗,門倉啓太,★,☆,大平武洋,☖,
11,叡王戦,六段戦予選,2回戦,Aブロック,2025-08-07,☖,大平武洋,★,☆,本田奎,☗,
67,王位戦,予選,1組,2回戦,2025-08-07,☗,齊藤優希,☆,★,丸山忠久,☖,
75,王将戦,二次予選,1組,準決勝,2025-08-07,☖,伊藤匠,☆,★,渡辺和史,☗,
19,朝日杯,一次予選,2組,1回戦,2025-08-07,☗,泉正樹,☆,★,渡辺大夢,☖,
19,朝日杯,一次予選,2組,2回戦,2025-08-07,☗,鈴木大介,☆,★,泉正樹,☖,
19,朝日杯,一次予選,14組,2回戦,2025-08-07,☖,北浜健介,☆,★,黒田尭之,☗,
75,NHK杯,本戦,2回戦,第5局,2025-08-07,☗,藤本渚,☆,★,村中秀史,☖,2025-09-07
56,新人戦,トーナメント,準々決勝,,2025-08-07,☗,服部慎一郎,☆,★,徳田拳士,☖,
84,順位戦,A級,2回戦,,2025-08-08,☗,佐藤天彦,★,☆,豊島将之,☖,
11,叡王戦,九段戦予選,2回戦,Aブロック,2025-08-08,☗,木村一基,☆,★,島朗,☖,
11,叡王戦,八段戦予選,1回戦,Aブロック,2025-08-08,☖,増田康宏,★,☆,近藤誠也,☗,
11,叡王戦,八段戦予選,2回戦,Aブロック,2025-08-08,☖,近藤誠也,☆,★,真田圭一,☗,
11,叡王戦,七段戦予選,2回戦,Aブロック,2025-08-08,☖,戸辺誠,☆,★,佐々木慎,☗,
11,叡王戦,七段戦予選,1回戦,Bブロック,2025-08-08,☗,及川拓馬,☆,★,石井健太郎,☖,
